X:FY_Bushing-L1(N),Y:FY_Bushing-L1(N),Y:FY_Bushing-L2(N),Y:FY_Bushing-L3(N),Y:FY_Bushing-L4(N),Y:FY_Bushing-L5(N),Y:FY_Bushing-R1(N),Y:FY_Bushing-R2(N),Y:FY_Bushing-R3(N),Y:FY_Bushing-R4(N),Y:FY_Bushing-R5(N),Y:Pos1_Relative-ê¸°ë³µ?Œì „(deg),Y:Pos1_Relative-? íšŒ?Œì „(deg),Y:Pos_TY-?¸ì–‘ë¬?mm),Y:Pos_ROLL-?˜ë?ì²?deg),Y:Pos_PITCH-?˜ë?ì²?deg),Y:Pos_YAW-?˜ë?ì²?deg)
14.230253,441355.81,363946.6,270755.19,174780.82,89022.751,428841.14,347570.56,252923.17,157884.49,75440.065,5,2.5580885,7724.4526,-6.71E-06,7.35E-05,-0.000409564
14.240253,441178.08,363796.37,270686.53,174808.54,89122.411,428747.04,347539.96,252987.19,158035.37,75631.128,5,2.5698974,7724.4525,-6.54E-06,-0.001596002,-0.000409153
14.250253,440968.29,363620.18,270607.73,174844.33,89243.339,428626.83,347493.14,253052.27,158204.62,75850.605,5,2.581732,7724.4526,-6.35E-06,-0.003276381,-0.000408665
14.260253,440767.97,363450.2,270528.34,174872.3,89351.971,428520.61,347457.3,253121.58,158370.77,76062.196,5,2.5935924,7724.453,-6.16E-06,-0.004949165,-0.000408208
14.270253,440578.35,363287.76,270449.56,174893.37,89448.82,428428.03,347431.7,253194.07,158532.59,76264.72,5,2.6054786,7724.4536,-5.96E-06,-0.006595797,-0.000407785
14.280253,440359.28,363102.77,270364.14,174925.58,89569.266,428307.33,347387.16,253264.44,158709.6,76493.041,5,2.6173904,7724.4544,-5.76E-06,-0.008197835,-0.000407284
14.290253,440162.84,362935.27,270283.74,174948.79,89670.993,428209.05,347357.98,253336.93,158875.1,76701.708,5,2.629328,7724.4554,-5.56E-06,-0.009737172,-0.000406844
14.300253,439964.09,362766.75,270204.2,174974.69,89776.502,428106.71,347325.49,253407.81,159040.99,76912.318,5,2.6412913,7724.4566,-5.37E-06,-0.011196259,-0.000406397
14.310253,439746.05,362584.74,270122.98,175011.62,89901.526,427981.87,347276.6,253474.26,159215.15,77139.552,5,2.6532803,7724.4579,-5.18E-06,-0.012558317,-0.000405893
14.320253,439557,362426.26,270050.81,175040.93,90006.913,427881.29,347243.02,253540.22,159372.97,77341.314,5,2.665295,7724.4595,-5.00E-06,-0.013807542,-0.000405461
14.330253,439353.78,362258.95,269979.71,175081.62,90130.22,427760.57,347193.87,253600.27,159535.45,77555.064,5,2.6773354,7724.4612,-4.84E-06,-0.014929301,-0.000404983
14.340253,439146.49,362090.83,269912.51,175130.6,90264.171,427628.56,347134.89,253654.57,159697.08,77771.93,5,2.6894014,7724.4631,-4.69E-06,-0.015910312,-0.000404485
14.350253,438966.26,361945.72,269856.2,175176.09,90383.795,427515.13,347086.24,253705.5,159841.98,77964.787,5,2.7014931,7724.4652,-4.56E-06,-0.016738806,-0.000404049
14.360253,438764.83,361787.43,269801.59,175238.77,90530.475,427371.25,347014.04,253747.4,159993.76,78175.514,5,2.7136105,7724.4674,-4.45E-06,-0.017404678,-0.000403543
14.370253,438575.47,361641.32,269755.93,175305.73,90677.173,427229.2,346940.18,253783.1,160135.56,78375.133,5,2.7257534,7724.4697,-4.35E-06,-0.017899612,-0.000403057
14.380253,438403.77,361511.76,269720.74,175375.27,90819.91,427093.82,346867.76,253812.66,160264.38,78558.757,5,2.7379221,7724.4722,-4.28E-06,-0.018217186,-0.000402603
14.390253,438211.05,361369.74,269688.52,175463.68,90991.521,426926.14,346769.99,253831.78,160399.19,78759.94,5,2.7501163,7724.4748,-4.23E-06,-0.018352959,-0.000402078
14.400253,438042.81,361249.61,269668.65,175552.64,91154.328,426771.01,346677.47,253844.84,160517.33,78939.138,5,2.7623361,7724.4776,-4.21E-06,-0.018304525,-0.000401603
14.410253,437878.48,361135.91,269657.05,175650.7,91325.683,426607.8,346576.03,253849.63,160628.91,79114.191,5,2.7745816,7724.4805,-4.21E-06,-0.018071553,-0.000401122
14.420253,437700.62,361015.54,269650.19,175764.94,91520.125,426419.21,346453.88,253844.38,160742.56,79300.224,5,2.7868526,7724.4835,-4.23E-06,-0.017655795,-0.000400591
14.430253,437552.14,360920.63,269656.58,175877.7,91701.686,426247.97,346340.24,253833.58,160837.13,79460,5,2.7991492,7724.4867,-4.28E-06,-0.017061072,-0.000400121
14.440253,437394.02,360821.8,269668.12,176004.52,91902.542,426055.71,346209.04,253813.53,160932.02,79627.373,5,2.8114714,7724.49,-4.35E-06,-0.016293234,-0.000399611
14.450253,437234.8,360725.29,269686.18,176141.44,92115.065,425851.38,346066.57,253785.46,161023.21,79794.967,5,2.8238192,7724.4934,-4.44E-06,-0.015360094,-0.000399084
14.460253,437100.82,360650.63,269715.62,176277.16,92316.627,425661.79,345931.25,253752.52,161097.96,79939.948,5,2.8361925,7724.497,-4.55E-06,-0.014271345,-0.000398611
14.470253,436948.38,360564.84,269747.11,176428.61,92542.798,425444.41,345774.41,253710.9,161178.11,80100.252,5,2.8485913,7724.5008,-4.68E-06,-0.013038445,-0.000398076
14.480253,436807.89,360490.41,269786.15,176582.6,92767.288,425230.35,345617.48,253664.35,161249.03,80249.55,5,2.8610157,7724.5047,-4.83E-06,-0.011674489,-0.000397563
14.490253,436680.88,360428.15,269832.35,176737.52,92987.736,425022.22,345462.52,253613.8,161310.37,80386.565,5,2.8734655,7724.5088,-4.99E-06,-0.010194054,-0.000397075
14.500253,436534.19,360352.92,269878.28,176905.68,93230.552,424788.31,345288.42,253556.81,161378.91,80540.12,5,2.8859409,7724.5131,-5.16E-06,-0.008613033,-0.000396529
14.510253,436408.39,360294.68,269931.28,177069.51,93460.663,424570.17,345123.68,253498.35,161435.16,80675.09,5,2.8984418,7724.5175,-5.35E-06,-0.006948448,-0.000396031
14.520253,436280.74,360236.02,269985.93,177236.97,93695.635,424346.61,344954.35,253437.13,161490.81,80811.276,5,2.9109682,7724.5221,-5.54E-06,-0.005218255,-0.000395524
14.530253,436139.85,360168.06,270039.03,177411.33,93943.508,424107.78,344774.21,253373.08,161552.01,80958.624,5,2.9235201,7724.5269,-5.73E-06,-0.00344113,-0.000394981
14.540253,436021.21,360116.84,270096.81,177577,94173.306,423890.34,344608.42,253310.72,161601.86,81086.466,5,2.9360974,7724.5319,-5.92E-06,-0.001636253,-0.000394495
14.550253,435887.15,360053.87,270150.78,177747.8,94414.855,423658.47,344433.25,253247.45,161659.42,81227.521,5,2.9487002,7724.537,-6.12E-06,0.000176914,-0.000393971
14.560253,435751.13,359988.76,270202.72,177916.97,94655.495,423426.99,344259.13,253185.65,161718.66,81370.234,5,2.9613284,7724.5424,-6.31E-06,0.001978857,-0.000393446
14.570253,435630.34,359933.87,270255.17,178076.34,94879.476,423214.45,344098.95,253128.05,161771.68,81499.803,5,2.9739821,7724.5479,-6.49E-06,0.003750237,-0.000392966
14.580253,435487.11,359860.81,270299.72,178239.71,95116.676,422984.94,343928.97,253072.01,161837.51,81648.953,5,2.9866612,7724.5537,-6.66E-06,0.005472113,-0.000392436
14.590253,435353.17,359792.8,270341.88,178393.16,95339.355,422771.34,343771.7,253021.6,161901.1,81790.278,5,2.9993658,7724.5596,-6.81E-06,0.007126166,-0.000391939
14.600253,435221.55,359724.26,270379.48,178538.36,95552.04,422568.04,343623.71,252977.06,161966.38,81929.924,5,3.0120957,7724.5658,-6.95E-06,0.008694904,-0.00039146
