X:FY_Bushing-L1(N),Y:FY_Bushing-L1(N),Y:FY_Bushing-L2(N),Y:FY_Bushing-L3(N),Y:FY_Bushing-L4(N),Y:FY_Bushing-L5(N),Y:FY_Bushing-R1(N),Y:FY_Bushing-R2(N),Y:FY_Bushing-R3(N),Y:FY_Bushing-R4(N),Y:FY_Bushing-R5(N),Y:Pos1_Relative-ê¸°ë³µ?Œì „(deg),Y:Pos1_Relative-? íšŒ?Œì „(deg),Y:Pos_TY-?¸ì–‘ë¬?mm),Y:Pos_ROLL-?˜ë?ì²?deg),Y:Pos_PITCH-?˜ë?ì²?deg),Y:Pos_YAW-?˜ë?ì²?deg)
11.910253,330567.92,324032.18,317446.58,310815.68,304143.99,154673.82,149448.19,144269.03,139138.89,134060.31,-2.75E-28,86.606053,7290.3666,-0.000237087,0.056590556,-2.52E-05
11.920253,330123.89,323759.32,317347.7,310893.21,304400.04,154441.54,149384.83,144371.69,139404.42,134485.33,-1.00E-28,86.703588,7290.3297,-0.000236831,0.057182796,-2.45E-05
11.930253,329686.4,323489.47,317248.13,310966.25,304647.68,154216.97,149325.41,144474.67,139666.83,134903.97,-1.90E-28,86.801086,7290.2936,-0.000236572,0.057543009,-2.37E-05
11.940253,329256.25,323223,317147.85,311034.37,304886.1,154000.88,149270.32,144577.97,139925.73,135315.47,-2.68E-28,86.898543,7290.2581,-0.000236311,0.057665692,-2.30E-05
11.950253,328833.99,322960.18,317046.83,311097.23,305114.65,153793.86,149219.86,144681.63,140180.86,135719.27,1.61E-28,86.995962,7290.2233,-0.000236047,0.057547503,-2.23E-05
11.960253,328420.08,322701.21,316945.03,311154.57,305332.84,153596.36,149174.28,144785.65,140432.01,136114.92,9.07E-29,87.093341,7290.1893,-0.000235781,0.05718731,-2.16E-05
11.970253,328014.75,322446.2,316842.42,311206.22,305540.37,153408.67,149133.71,144890.05,140679.08,136502.18,8.85E-29,87.190681,7290.1559,-0.000235513,0.056586228,-2.09E-05
11.980253,327618.07,322195.14,316738.95,311252.09,305737.1,153230.88,149098.25,144994.88,140922.03,136880.97,6.28E-29,87.28798,7290.1234,-0.000235242,0.055747616,-2.03E-05
11.990253,327229.92,321947.96,316634.59,311292.17,305923.08,153062.95,149067.87,145100.15,141160.93,137251.36,-2.79E-28,87.38524,7290.0915,-0.000234967,0.054677062,-1.96E-05
12.000253,326850.03,321704.49,316529.26,311326.54,306098.51,152904.66,149042.48,145205.9,141395.93,137613.61,-3.52E-28,87.482459,7290.0605,-0.00023469,0.053382335,-1.90E-05
12.010253,326477.93,321464.47,316422.94,311355.37,306263.79,152755.63,149021.93,145312.16,141627.25,137968.13,2.46E-28,87.579638,7290.0302,-0.00023441,0.051873315,-1.85E-05
12.020253,326113,321227.56,316315.57,311378.91,306419.45,152615.34,149005.98,145418.99,141855.22,138315.49,1.99E-28,87.676776,7290.0006,-0.000234128,0.050161898,-1.79E-05
12.030253,325754.49,320993.35,316207.09,311397.46,306566.19,152483.11,148994.31,145526.42,142080.2,138656.41,3.11E-28,87.773873,7289.9718,-0.000233841,0.048261879,-1.73E-05
12.040253,325401.49,320761.36,316097.48,311411.44,306704.86,152358.14,148986.55,145634.5,142302.66,138991.72,-3.68E-28,87.870929,7289.9437,-0.000233552,0.046188816,-1.68E-05
12.050253,325052.97,320531.05,315986.67,311421.3,306836.42,152239.53,148982.28,145743.26,142523.1,139322.41,6.22E-29,87.967943,7289.9164,-0.00023326,0.043959865,-1.63E-05
12.060253,324707.82,320301.86,315874.65,311427.56,306961.96,152126.24,148981,145852.76,142742.09,139649.53,2.13E-28,88.064917,7289.8897,-0.000232964,0.041593611,-1.58E-05
12.070253,324364.83,320073.14,315761.38,311430.8,307082.68,152017.16,148982.18,145963.03,142960.23,139974.26,-1.35E-28,88.161848,7289.8638,-0.000232666,0.039109868,-1.53E-05
12.080253,324022.72,319844.27,315646.86,311431.66,307199.83,151911.1,148985.25,146074.12,143178.15,140297.81,6.28E-28,88.258738,7289.8385,-0.000232364,0.036529479,-1.48E-05
12.090253,323680.18,319614.57,315531.08,311430.79,307314.77,151806.83,148989.62,146186.05,143396.53,140621.46,3.05E-28,88.355585,7289.8139,-0.000232059,0.033874096,-1.43E-05
12.100253,323335.87,319383.37,315414.05,311428.88,307428.86,151703.08,148994.66,146298.86,143616.03,140946.52,3.62E-28,88.45239,7289.7899,-0.000231752,0.03116595,-1.38E-05
12.110253,322988.46,319150.03,315295.8,311426.66,307543.52,151598.55,148999.75,146412.57,143837.32,141274.31,6.53E-29,88.549152,7289.7665,-0.000231441,0.028427628,-1.33E-05
12.120253,322636.62,318913.88,315176.35,311424.84,307660.16,151491.96,149004.26,146527.2,144061.07,141606.13,2.95E-28,88.645872,7289.7437,-0.000231128,0.025681826,-1.28E-05
12.130253,322279.08,318674.34,315055.77,311424.14,307780.17,151382.04,149007.56,146642.77,144287.92,141943.26,2.40E-29,88.742549,7289.7215,-0.000230813,0.022951125,-1.22E-05
12.140253,321914.62,318430.79,314934.12,311425.26,307904.89,151267.58,149009.04,146759.28,144518.5,142286.91,2.79E-28,88.839183,7289.6997,-0.000230495,0.020257747,-1.17E-05
12.150253,321542.11,318182.73,314811.46,311428.89,308035.62,151147.42,149008.14,146876.73,144753.37,142638.25,-4.06E-28,88.935773,7289.6784,-0.000230176,0.017623335,-1.12E-05
12.160253,321160.51,317929.67,314687.88,311435.67,308173.57,151020.48,149004.3,146995.11,144993.07,142998.33,-1.44E-27,89.03232,7289.6576,-0.000229854,0.015068727,-1.06E-05
12.170253,320768.89,317671.2,314563.48,311446.2,308319.84,150885.79,148997.03,147114.42,145238.07,143368.11,-5.01E-29,89.128823,7289.6372,-0.000229531,0.012613749,-1.00E-05
12.180253,320366.47,317406.96,314438.34,311461.02,308475.41,150742.48,148985.9,147234.63,145488.77,143748.42,-3.30E-28,89.225282,7289.6171,-0.000229207,0.010277017,-9.43E-06
12.190253,319952.6,317136.69,314312.57,311480.6,308641.13,150589.83,148970.51,147355.71,145745.5,144139.97,-3.76E-28,89.321697,7289.5974,-0.000228882,0.008075753,-8.80E-06
12.200253,319526.78,316860.19,314186.28,311505.34,308817.68,150427.25,148950.56,147477.63,146008.53,144543.29,-4.26E-29,89.418068,7289.5781,-0.000228556,0.006025625,-8.15E-06
12.210253,319088.67,316577.34,314059.56,311535.55,309005.59,150254.3,148925.81,147600.36,146278.01,144958.78,8.37E-29,89.514394,7289.559,-0.000228229,0.004140595,-7.47E-06
12.220253,318638.13,316288.13,313932.51,311571.46,309205.2,150070.72,148896.1,147723.86,146554.03,145386.65,2.84E-30,89.610675,7289.5402,-0.000227902,0.0024328,-6.76E-06
12.230253,318175.16,315992.61,313805.24,311613.19,309416.65,149876.4,148861.35,147848.07,146836.59,145826.94,-2.12E-28,89.706911,7289.5216,-0.000227575,0.000912447,-6.04E-06
12.240253,317699.98,315690.94,313677.82,311660.77,309639.9,149671.44,148821.57,147972.95,147125.59,146279.5,-4.65E-29,89.803103,7289.5033,-0.000227248,-0.000412266,-5.28E-06
12.250253,317212.97,315383.34,313550.36,311714.12,309874.72,149456.07,148776.85,148098.43,147420.81,146744,-1.50E-29,89.899248,7289.4852,-0.000226921,-0.001535208,-4.50E-06
12.260253,316714.68,315070.15,313422.93,311773.07,310120.66,149230.74,148727.38,148224.46,147721.98,147219.95,2.96E-29,89.995349,7289.4673,-0.000226594,-0.002452339,-3.69E-06
12.270253,316205.88,314751.78,313295.59,311837.35,310377.11,148996.05,148673.42,148350.97,148028.71,147706.63,8.72E-29,90.091403,7289.4496,-0.000226268,-0.003161721,-2.87E-06
12.280253,315687.48,314428.73,313168.41,311906.57,310643.23,148752.76,148615.31,148477.9,148340.52,148203.17,1.08E-29,90.187412,7289.4321,-0.000225943,-0.003663497,-2.02E-06
12.290253,315160.57,314101.56,313041.46,311980.27,310918.03,148501.81,148553.49,148605.17,148656.85,148708.55,-1.26E-28,90.283374,7289.4147,-0.000225618,-0.003959849,-1.15E-06
12.300253,314626.39,313770.94,312914.77,312057.9,311200.34,148244.28,148488.44,148732.7,148977.06,149221.53,1.18E-28,90.37929,7289.3976,-0.000225294,-0.004054928,-2.68E-07
12.310253,314086.34,313437.57,312788.4,312138.83,311488.86,147981.38,148420.73,148860.41,149300.43,149740.78,1.54E-28,90.475159,7289.3807,-0.000224971,-0.003954766,6.28E-07
12.320253,313541.95,313102.27,312662.4,312222.34,311782.11,147714.45,148350.98,148988.21,149626.15,150264.78,2.76E-28,90.570982,7289.364,-0.000224648,-0.003667167,1.53E-06
12.330253,312994.86,312765.85,312536.79,312307.68,312078.53,147444.93,148279.87,149116.02,149953.37,150791.93,7.67E-30,90.666757,7289.3475,-0.000224327,-0.003201572,2.44E-06
12.340253,312446.83,312429.23,312411.64,312394.04,312376.44,147174.35,148208.1,149243.72,150281.19,151320.49,-7.26E-28,90.762486,7289.3313,-0.000224006,-0.002568911,3.36E-06
12.350253,311899.68,312093.34,312286.96,312480.55,312674.1,146904.3,148136.43,149371.23,150608.65,151848.67,-3.44E-28,90.858167,7289.3154,-0.000223686,-0.001781442,4.27E-06
12.360253,311355.33,311759.15,312162.82,312566.34,312969.7,146636.42,148065.63,149498.43,150934.77,152374.58,-2.79E-28,90.9538,7289.2997,-0.000223368,-0.000852566,5.18E-06
12.370253,310815.69,311427.65,312039.26,312650.52,313261.42,146372.37,147996.48,149625.22,151258.52,152896.29,-9.19E-28,91.049386,7289.2844,-0.00022305,0.000203357,6.08E-06
12.380253,310282.74,311099.85,311916.33,312732.19,313547.42,146113.84,147929.75,149751.47,151578.88,153411.88,-6.08E-28,91.144924,7289.2694,-0.000222733,0.001371212,6.96E-06
12.390253,309758.44,310776.75,311794.1,312810.48,313825.87,145862.46,147866.23,149877.07,151894.84,153919.38,-1.65E-29,91.240413,7289.2548,-0.000222418,0.002635334,7.83E-06
12.400253,309244.71,310459.34,311672.61,312884.51,314095.01,145619.87,147806.66,150001.89,152205.37,154416.89,-9.99E-28,91.335854,7289.2406,-0.000222104,0.003979715,8.67E-06
12.410253,308743.44,310148.59,311551.95,312953.47,314353.11,145387.6,147751.77,150125.81,152509.48,154902.53,-2.92E-29,91.431246,7289.2268,-0.000221791,0.005388214,9.49E-06
12.420253,308256.44,309845.45,311432.18,313016.57,314598.55,145167.15,147702.25,150248.71,152806.22,155374.5,-3.95E-28,91.52659,7289.2135,-0.00022148,0.006844772,1.03E-05
12.430253,307785.42,309550.8,311313.38,313073.08,314829.81,144959.88,147658.72,150370.44,153094.69,155831.1,-5.78E-29,91.621885,7289.2006,-0.00022117,0.008333606,1.10E-05
12.440253,307331.98,309265.48,311195.64,313122.35,315045.49,144767.07,147621.77,150490.9,153374.03,156270.73,-2.43E-28,91.71713,7289.1882,-0.000220862,0.009839415,1.18E-05
12.450253,306897.56,308990.24,311079.02,313163.77,315244.35,144589.83,147591.91,150609.96,153643.47,156691.96,-4.53E-28,91.812326,7289.1764,-0.000220556,0.011347564,1.24E-05
12.460253,306483.46,308725.76,310963.62,313196.86,315425.31,144429.15,147569.58,150727.49,153902.31,157093.47,-1.36E-28,91.907472,7289.1651,-0.000220252,0.01284426,1.31E-05
12.470253,306090.8,308472.65,310849.51,313221.17,315587.43,144285.86,147555.15,150843.39,154149.94,157474.16,-2.12E-28,92.002569,7289.1543,-0.000219951,0.014316714,1.37E-05
12.480253,305720.48,308231.38,310736.77,313236.39,315730.01,144160.59,147548.89,150957.55,154385.85,157833.1,-2.02E-28,92.097616,7289.1441,-0.000219652,0.015753287,1.42E-05
12.490253,305373.22,308002.35,310625.46,313242.27,315852.5,144053.82,147551,151069.87,154609.65,158169.56,-2.18E-28,92.192612,7289.1346,-0.000219356,0.017143618,1.47E-05
12.500253,305049.5,307785.83,310515.66,313238.68,315954.58,143965.82,147561.58,151180.26,154821.04,158483.04,-3.68E-28,92.287558,7289.1256,-0.000219063,0.018478732,1.52E-05
12.510253,304749.58,307581.96,310407.42,313225.59,316036.13,143896.68,147580.64,151288.66,155019.84,158773.26,-6.50E-29,92.382453,7289.1172,-0.000218773,0.019751127,1.56E-05
12.520253,304473.47,307390.79,310300.77,313203.05,316097.25,143846.29,147608.09,151395,155206.01,159040.17,2.91E-29,92.477297,7289.1094,-0.000218486,0.020954841,1.59E-05
12.530253,304220.96,307212.21,310195.77,313171.25,316138.24,143814.34,147643.78,151499.21,155379.62,159283.96,-1.23E-29,92.572091,7289.1023,-0.000218202,0.022085496,1.63E-05
12.540253,303991.59,307046,310092.43,313130.45,316159.62,143800.31,147687.41,151601.29,155540.85,159505.03,1.06E-28,92.666833,7289.0958,-0.000217922,0.023140315,1.65E-05
12.550253,303784.66,306891.83,309990.77,313081.03,316162.13,143803.53,147738.65,151701.19,155690.03,159704.05,1.43E-29,92.761524,7289.0898,-0.000217646,0.024118123,1.68E-05
12.560253,303599.25,306749.24,309890.79,313023.44,316146.69,143823.1,147797.03,151798.91,155827.58,159881.89,1.56E-28,92.856163,7289.0845,-0.000217373,0.025019321,1.69E-05
