X:FY_Bushing-L1(N),Y:FY_Bushing-L1(N),Y:FY_Bushing-L2(N),Y:FY_Bushing-L3(N),Y:FY_Bushing-L4(N),Y:FY_Bushing-L5(N),Y:FY_Bushing-R1(N),Y:FY_Bushing-R2(N),Y:FY_Bushing-R3(N),Y:FY_Bushing-R4(N),Y:FY_Bushing-R5(N),Y:Pos1_Relative-ê¸°ë³µ?Œì „(deg),Y:Pos1_Relative-? íšŒ?Œì „(deg),Y:Pos_TY-?¸ì–‘ë¬?mm),Y:Pos_ROLL-?˜ë?ì²?deg),Y:Pos_PITCH-?˜ë?ì²?deg),Y:Pos_YAW-?˜ë?ì²?deg)
28.310253,481821.5,425549.6,343712.86,249150.15,154700.33,344379.34,251078.5,157637.96,76418.458,19780.725,1.48E-29,40.058482,7288.5596,-0.000238636,-0.0171266,-0.000404314
28.320253,481827.3,425592.15,343807.48,249294.85,154875.81,344201.16,250932.59,157543.35,76376.719,19775.995,1.98E-29,40.096655,7288.5592,-0.00023892,-0.016602086,-0.000404126
28.330253,481832.89,425634.75,343902.73,249440.83,155053.09,344021.12,250785.37,157448.09,76334.909,19771.476,4.88E-29,40.13484,7288.5588,-0.000239206,-0.016049165,-0.000403936
28.340253,481838.29,425677.4,343998.52,249587.96,155231.98,343839.44,250636.98,157352.25,76293.049,19767.153,-1.91E-29,40.173037,7288.5585,-0.000239494,-0.015471339,-0.000403743
28.350253,481843.5,425720.04,344094.76,249736.05,155412.27,343656.3,250487.58,157255.95,76251.178,19763.026,-6.29E-29,40.211245,7288.5582,-0.000239783,-0.014872342,-0.000403548
28.360253,481848.6,425762.74,344191.41,249884.95,155593.7,343472.01,250337.37,157159.24,76209.242,19759.01,-1.00E-29,40.249465,7288.5579,-0.000240074,-0.014256095,-0.000403352
28.370253,481853.66,425805.53,344288.39,250034.48,155776.01,343286.84,250186.52,157062.18,76167.229,19755.053,1.85E-29,40.287697,7288.5576,-0.000240366,-0.013626674,-0.000403155
28.380253,481858.65,425848.34,344385.59,250184.45,155958.96,343101.01,250035.23,156964.92,76125.188,19751.16,1.44E-28,40.32594,7288.5574,-0.000240659,-0.012988264,-0.000402957
28.390253,481863.67,425891.24,344482.95,250334.67,156142.26,342914.85,249883.7,156867.51,76083.082,19747.255,-6.98E-29,40.364195,7288.5571,-0.000240952,-0.012345119,-0.000402758
28.400253,481868.78,425934.26,344580.41,250484.96,156325.62,342728.64,249732.13,156770.02,76040.87,19743.26,6.61E-30,40.402462,7288.5569,-0.000241246,-0.011701519,-0.00040256
28.410253,481873.99,425977.36,344677.86,250635.12,156508.81,342542.64,249580.72,156672.57,75998.597,19739.175,1.55E-28,40.44074,7288.5566,-0.00024154,-0.011061727,-0.000402363
28.420253,481879.35,426020.55,344775.21,250784.98,156691.55,342357.11,249429.64,156575.25,75956.252,19734.949,1.42E-29,40.479029,7288.5564,-0.000241833,-0.010429946,-0.000402166
